"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of catalytic activity","GO:0050790","0.0000014213685729068364","5.847293291232152","2277","188","50","21354","ENSMUSG00000052684,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000037706,ENSMUSG00000030844,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000036362,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000020377,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000026360,ENSMUSG00000033450,ENSMUSG00000026425,ENSMUSG00000029204,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000027947,ENSMUSG00000027829,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000090877,ENSMUSG00000022884,ENSMUSG00000037405,ENSMUSG00000032870,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000035697,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000041417,ENSMUSG00000020032,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000024235,ENSMUSG00000021453"
"GO:BP","cell differentiation","GO:0030154","0.0000024773464227179888","5.606013259076175","4404","188","75","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052837,ENSMUSG00000052160,ENSMUSG00000031785,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000026425,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000045672,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000053580,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000039206,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000037876,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000019970,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","regulation of cytokine production","GO:0001817","0.0000032845027149671697","5.483530374808622","678","188","25","21354","ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052160,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000055148,ENSMUSG00000079227,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000014361,ENSMUSG00000030148,ENSMUSG00000020181,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000028291"
"GO:BP","blood vessel development","GO:0001568","0.000004490878045730141","5.347668738476716","743","188","26","21354","ENSMUSG00000052684,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000027947,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","vasculature development","GO:0001944","0.000010481636715526796","4.979570896644127","774","188","26","21354","ENSMUSG00000052684,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000027947,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","positive regulation of cellular metabolic process","GO:0031325","0.000023630608131130064","4.626525101702559","3294","188","60","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000031665,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000090877,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000039206,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000034957"
"GO:BP","cell death","GO:0008219","0.000025550230598614152","4.592605175871588","2170","188","46","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","intracellular signal transduction","GO:0035556","0.00002742476614411701","4.561857067044138","2486","188","50","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000031785,ENSMUSG00000037706,ENSMUSG00000005583,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029204,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000027508,ENSMUSG00000027947,ENSMUSG00000023150,ENSMUSG00000018008,ENSMUSG00000045817,ENSMUSG00000017677,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000035697,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000019970,ENSMUSG00000020032,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000038608,ENSMUSG00000046688,ENSMUSG00000024235,ENSMUSG00000021453"
"GO:BP","regulation of cell death","GO:0010941","0.00005203127776901159","4.283735508695219","1770","188","40","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","response to external stimulus","GO:0009605","0.00005496862513635056","4.25988512538034","2947","188","55","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000076617,ENSMUSG00000052160,ENSMUSG00000026473,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000032554,ENSMUSG00000026628,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000033450,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000023150,ENSMUSG00000008496,ENSMUSG00000098112,ENSMUSG00000005360,ENSMUSG00000035686,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000032089,ENSMUSG00000030148,ENSMUSG00000028859,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000020032,ENSMUSG00000022462,ENSMUSG00000056917,ENSMUSG00000028291,ENSMUSG00000046688,ENSMUSG00000032265,ENSMUSG00000034957"
"GO:BP","circulatory system development","GO:0072359","0.00007969839839769794","4.098550406007036","1170","188","31","21354","ENSMUSG00000052684,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000026360,ENSMUSG00000031665,ENSMUSG00000027947,ENSMUSG00000030557,ENSMUSG00000020709,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","0.00009258568776267593","4.033456142973505","1519","188","36","21354","ENSMUSG00000052684,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000020009,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029204,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000030557,ENSMUSG00000036478,ENSMUSG00000032010,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528"
"GO:BP","response to organic substance","GO:0010033","0.0001113725968305574","3.9532216539493503","3434","188","60","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000028976,ENSMUSG00000026473,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000030844,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000036362,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000022747,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000022884,ENSMUSG00000034792,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000019970,ENSMUSG00000028291,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","positive regulation of macromolecule metabolic process","GO:0010604","0.00012128326384515674","3.9161991242873144","3442","188","60","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031665,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000090877,ENSMUSG00000020898,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000032265,ENSMUSG00000034957"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","0.00013427558367715736","3.8720029511310683","701","188","23","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000031785,ENSMUSG00000028581,ENSMUSG00000005583,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000029919,ENSMUSG00000091971,ENSMUSG00000036478,ENSMUSG00000026288,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000024521,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","blood vessel morphogenesis","GO:0048514","0.0001393434622826814","3.8559134027035418","646","188","22","21354","ENSMUSG00000052684,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","regulation of programmed cell death","GO:0043067","0.0001426561381590064","3.8457095369320093","1617","188","37","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","mononuclear cell differentiation","GO:1903131","0.0001726321666759205","3.762878278677181","442","188","18","21354","ENSMUSG00000052684,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000014361,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000023367,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000034041"
"GO:BP","programmed cell death","GO:0012501","0.00019381723520246814","3.7126076059204043","2009","188","42","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","positive regulation of metabolic process","GO:0009893","0.00020044730344665756","3.6979997817986625","3754","188","63","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031665,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000090877,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000039206,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000032265,ENSMUSG00000034957"
"GO:BP","cell migration","GO:0016477","0.00021282535005552448","3.6719766436066466","1499","188","35","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000029581,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000098112,ENSMUSG00000014361,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","positive regulation of nitrogen compound metabolic process","GO:0051173","0.00022863825062540693","3.6408511114477826","3072","188","55","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000031665,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000090877,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000034957"
"GO:BP","response to inorganic substance","GO:0010035","0.00023043504279398206","3.637451476052593","609","188","21","21354","ENSMUSG00000052684,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052837,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038393,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000025993,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000022462,ENSMUSG00000056917,ENSMUSG00000034957"
"GO:BP","localization of cell","GO:0051674","0.0002570368808494622","3.5900045576015973","1655","188","37","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000029581,ENSMUSG00000053560,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000098112,ENSMUSG00000014361,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","cell motility","GO:0048870","0.0002570368808494622","3.5900045576015973","1655","188","37","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000029581,ENSMUSG00000053560,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000098112,ENSMUSG00000014361,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000022528,ENSMUSG00000022893"
