"Pair_name","Score","pval","adj_pval","Ligand_cell","Receptor_cell","split.by","Ligand","Receptor","Ligand_avgExp","Receptor_avgExp","Ligand_pct","Receptor_pct","Cell_pair","LR_pair","Ligand_cell_pct","Receptor_cell_pct"
"Il6_Il6st",0.250524531776963,0,0.995,"Monocyte","OPC-A","1dpi","Il6","Il6st",0.0970717060851109,0.403977357468814,0.067,0.499,"Monocyte_OPC-A","Il6_Il6st",57.4,28.4
"Il6_Il6st",0.233117283451734,0,0.999,"Macrophage-A","OPC-A","1dpi","Il6","Il6st",0.0622572094346536,0.403977357468814,0.051,0.499,"Macrophage-A_OPC-A","Il6_Il6st",22.5,28.4
"Il6_Il6st",0.225262626885397,0.00700000000000001,1,"Macrophage-B","OPC-A","1dpi","Il6","Il6st",0.0465478963019791,0.403977357468814,0.019,0.499,"Macrophage-B_OPC-A","Il6_Il6st",1.7,28.4
"Il6_Il6st",0.316058677690021,0,0.973,"H-Microglia","OPC-A","1dpi","Il6","Il6st",0.228139997911227,0.403977357468814,0.237,0.499,"H-Microglia_OPC-A","Il6_Il6st",17.3,28.4
"Il6_Il6st",0.408249119531422,0,0.812,"DAM-A","OPC-A","1dpi","Il6","Il6st",0.412520881594029,0.403977357468814,0.351,0.499,"DAM-A_OPC-A","Il6_Il6st",22.4,28.4
"Il6_Il6st",0.339425746780392,0,0.944,"DAM-B","OPC-A","1dpi","Il6","Il6st",0.274874136091969,0.403977357468814,0.263,0.499,"DAM-B_OPC-A","Il6_Il6st",42.6,28.4
"Il6_Il6st",0.250372096962404,0,0.995,"DAM-C","OPC-A","1dpi","Il6","Il6st",0.0967668364559936,0.403977357468814,0.106,0.499,"DAM-C_OPC-A","Il6_Il6st",42.1,28.4
"Il6_Il6st",0.477790578793972,0,0.667,"Fibroblast","OPC-A","1dpi","Il6","Il6st",0.551603800119129,0.403977357468814,0.3,0.499,"Fibroblast_OPC-A","Il6_Il6st",40,28.4
"Il6_Il6st",0.218431705765854,0,1,"Astroependymal","OPC-A","1dpi","Il6","Il6st",0.0328860540628944,0.403977357468814,0.042,0.499,"Astroependymal_OPC-A","Il6_Il6st",79.7,28.4
"Il6_Il6st",0.205680421528607,0,1,"OPC-A","OPC-A","1dpi","Il6","Il6st",0.00738348558839953,0.403977357468814,0.014,0.499,"OPC-A_OPC-A","Il6_Il6st",28.4,28.4
"Il6_Il6st",0.206698484467315,0,1,"OPC-B","OPC-A","1dpi","Il6","Il6st",0.00941961146581664,0.403977357468814,0.02,0.499,"OPC-B_OPC-A","Il6_Il6st",69.8,28.4
"Il6_Il6st",0.236123172755835,0,0.999,"Monocyte","OPC-B","1dpi","Il6","Il6st",0.0970717060851109,0.375174639426558,0.067,0.494,"Monocyte_OPC-B","Il6_Il6st",57.4,69.8
"Il6_Il6st",0.218715924430606,0,1,"Macrophage-A","OPC-B","1dpi","Il6","Il6st",0.0622572094346536,0.375174639426558,0.051,0.494,"Macrophage-A_OPC-B","Il6_Il6st",22.5,69.8
"Il6_Il6st",0.210861267864269,0.014,1,"Macrophage-B","OPC-B","1dpi","Il6","Il6st",0.0465478963019791,0.375174639426558,0.019,0.494,"Macrophage-B_OPC-B","Il6_Il6st",1.7,69.8
"Il6_Il6st",0.301657318668893,0,0.979,"H-Microglia","OPC-B","1dpi","Il6","Il6st",0.228139997911227,0.375174639426558,0.237,0.494,"H-Microglia_OPC-B","Il6_Il6st",17.3,69.8
"Il6_Il6st",0.393847760510294,0,0.847,"DAM-A","OPC-B","1dpi","Il6","Il6st",0.412520881594029,0.375174639426558,0.351,0.494,"DAM-A_OPC-B","Il6_Il6st",22.4,69.8
"Il6_Il6st",0.325024387759264,0,0.96,"DAM-B","OPC-B","1dpi","Il6","Il6st",0.274874136091969,0.375174639426558,0.263,0.494,"DAM-B_OPC-B","Il6_Il6st",42.6,69.8
"Il6_Il6st",0.235970737941276,0,0.999,"DAM-C","OPC-B","1dpi","Il6","Il6st",0.0967668364559936,0.375174639426558,0.106,0.494,"DAM-C_OPC-B","Il6_Il6st",42.1,69.8
"Il6_Il6st",0.463389219772844,0,0.703,"Fibroblast","OPC-B","1dpi","Il6","Il6st",0.551603800119129,0.375174639426558,0.3,0.494,"Fibroblast_OPC-B","Il6_Il6st",40,69.8
"Il6_Il6st",0.204030346744726,0,1,"Astroependymal","OPC-B","1dpi","Il6","Il6st",0.0328860540628944,0.375174639426558,0.042,0.494,"Astroependymal_OPC-B","Il6_Il6st",79.7,69.8
"Il6_Il6st",0.191279062507479,0.00600000000000001,1,"OPC-A","OPC-B","1dpi","Il6","Il6st",0.00738348558839953,0.375174639426558,0.014,0.494,"OPC-A_OPC-B","Il6_Il6st",28.4,69.8
"Il6_Il6st",0.192297125446187,0.002,1,"OPC-B","OPC-B","1dpi","Il6","Il6st",0.00941961146581664,0.375174639426558,0.02,0.494,"OPC-B_OPC-B","Il6_Il6st",69.8,69.8
"Il6_Il6st",0.1738591954767,0.047,1,"Monocyte","Oligodendrocyte","1dpi","Il6","Il6st",0.0970717060851109,0.250646684868289,0.067,0.322,"Monocyte_Oligodendrocyte","Il6_Il6st",57.4,39
"Il6_Il6st",0.156451947151471,0.46,1,"Macrophage-A","Oligodendrocyte","1dpi","Il6","Il6st",0.0622572094346536,0.250646684868289,0.051,0.322,"Macrophage-A_Oligodendrocyte","Il6_Il6st",22.5,39
"Il6_Il6st",0.148597290585134,0.587,1,"Macrophage-B","Oligodendrocyte","1dpi","Il6","Il6st",0.0465478963019791,0.250646684868289,0.019,0.322,"Macrophage-B_Oligodendrocyte","Il6_Il6st",1.7,39
"Il6_Il6st",0.239393341389758,0,0.999,"H-Microglia","Oligodendrocyte","1dpi","Il6","Il6st",0.228139997911227,0.250646684868289,0.237,0.322,"H-Microglia_Oligodendrocyte","Il6_Il6st",17.3,39
"Il6_Il6st",0.331583783231159,0,0.953,"DAM-A","Oligodendrocyte","1dpi","Il6","Il6st",0.412520881594029,0.250646684868289,0.351,0.322,"DAM-A_Oligodendrocyte","Il6_Il6st",22.4,39
"Il6_Il6st",0.262760410480129,0,0.995,"DAM-B","Oligodendrocyte","1dpi","Il6","Il6st",0.274874136091969,0.250646684868289,0.263,0.322,"DAM-B_Oligodendrocyte","Il6_Il6st",42.6,39
"Il6_Il6st",0.173706760662141,0.0679999999999999,1,"DAM-C","Oligodendrocyte","1dpi","Il6","Il6st",0.0967668364559936,0.250646684868289,0.106,0.322,"DAM-C_Oligodendrocyte","Il6_Il6st",42.1,39
"Il6_Il6st",0.401125242493709,0,0.836,"Fibroblast","Oligodendrocyte","1dpi","Il6","Il6st",0.551603800119129,0.250646684868289,0.3,0.322,"Fibroblast_Oligodendrocyte","Il6_Il6st",40,39
"Il6_Il6st",0.141766369465592,0.909,1,"Astroependymal","Oligodendrocyte","1dpi","Il6","Il6st",0.0328860540628944,0.250646684868289,0.042,0.322,"Astroependymal_Oligodendrocyte","Il6_Il6st",79.7,39
"Il6_Il6st",0.129015085228344,0.993,1,"OPC-A","Oligodendrocyte","1dpi","Il6","Il6st",0.00738348558839953,0.250646684868289,0.014,0.322,"OPC-A_Oligodendrocyte","Il6_Il6st",28.4,39
"Il6_Il6st",0.130033148167053,0.979,1,"OPC-B","Oligodendrocyte","1dpi","Il6","Il6st",0.00941961146581664,0.250646684868289,0.02,0.322,"OPC-B_Oligodendrocyte","Il6_Il6st",69.8,39
"Il6_Il6st",0.105763403866615,0.947,1,"Monocyte","Pericyte","3dpi","Il6","Il6st",0.00506256446220676,0.206464243271023,0.003,0.133,"Monocyte_Pericyte","Il6_Il6st",33.2,12.9
"Il6_Il6st",0.103515016920768,0.968,1,"Macrophage-A","Pericyte","3dpi","Il6","Il6st",0.000565790570513459,0.206464243271023,0.001,0.133,"Macrophage-A_Pericyte","Il6_Il6st",58.1,12.9
"Il6_Il6st",0.103990928502898,0.956,1,"Macrophage-B","Pericyte","3dpi","Il6","Il6st",0.00151761373477371,0.206464243271023,0.002,0.133,"Macrophage-B_Pericyte","Il6_Il6st",51,12.9
"Il6_Il6st",0.110512936551941,0.928,1,"H-Microglia","Pericyte","3dpi","Il6","Il6st",0.0145616298328591,0.206464243271023,0.014,0.133,"H-Microglia_Pericyte","Il6_Il6st",20.5,12.9
"Il6_Il6st",0.111974507631306,0.934,1,"DAM-A","Pericyte","3dpi","Il6","Il6st",0.0174847719915888,0.206464243271023,0.019,0.133,"DAM-A_Pericyte","Il6_Il6st",28.8,12.9
"Il6_Il6st",0.108632874598639,0.935,1,"DAM-B","Pericyte","3dpi","Il6","Il6st",0.0108015059262555,0.206464243271023,0.018,0.133,"DAM-B_Pericyte","Il6_Il6st",38.5,12.9
"Il6_Il6st",0.103787884961887,0.95,1,"DAM-C","Pericyte","3dpi","Il6","Il6st",0.0011115266527503,0.206464243271023,0.003,0.133,"DAM-C_Pericyte","Il6_Il6st",22.6,12.9
"Il6_Il6st",0.197905696607117,0.102,1,"Fibroblast","Pericyte","3dpi","Il6","Il6st",0.189347149943211,0.206464243271023,0.19,0.133,"Fibroblast_Pericyte","Il6_Il6st",18.7,12.9
"Il6_Il6st",0.106758063903872,0.946,1,"Astroependymal","Pericyte","3dpi","Il6","Il6st",0.00705188453672213,0.206464243271023,0.007,0.133,"Astroependymal_Pericyte","Il6_Il6st",16.2,12.9
"Il6_Il6st",0.105088868860088,0.939,1,"OPC-A","Pericyte","3dpi","Il6","Il6st",0.00371349444915377,0.206464243271023,0.003,0.133,"OPC-A_Pericyte","Il6_Il6st",16.6,12.9
"Il6_Il6st",0.103232121635511,0.945,1,"OPC-B","Pericyte","3dpi","Il6","Il6st",0,0.206464243271023,0,0.133,"OPC-B_Pericyte","Il6_Il6st",24.1,12.9
"Il6_Il6st",0.256255424930225,0,0.995,"Monocyte","Fibroblast","3dpi","Il6","Il6st",0.00506256446220676,0.507448285398243,0.003,0.551,"Monocyte_Fibroblast","Il6_Il6st",33.2,18.7
"Il6_Il6st",0.254007037984378,0,0.995,"Macrophage-A","Fibroblast","3dpi","Il6","Il6st",0.000565790570513459,0.507448285398243,0.001,0.551,"Macrophage-A_Fibroblast","Il6_Il6st",58.1,18.7
"Il6_Il6st",0.254482949566508,0,0.995,"Macrophage-B","Fibroblast","3dpi","Il6","Il6st",0.00151761373477371,0.507448285398243,0.002,0.551,"Macrophage-B_Fibroblast","Il6_Il6st",51,18.7
"Il6_Il6st",0.261004957615551,0,0.995,"H-Microglia","Fibroblast","3dpi","Il6","Il6st",0.0145616298328591,0.507448285398243,0.014,0.551,"H-Microglia_Fibroblast","Il6_Il6st",20.5,18.7
"Il6_Il6st",0.262466528694916,0,0.995,"DAM-A","Fibroblast","3dpi","Il6","Il6st",0.0174847719915888,0.507448285398243,0.019,0.551,"DAM-A_Fibroblast","Il6_Il6st",28.8,18.7
"Il6_Il6st",0.259124895662249,0,0.995,"DAM-B","Fibroblast","3dpi","Il6","Il6st",0.0108015059262555,0.507448285398243,0.018,0.551,"DAM-B_Fibroblast","Il6_Il6st",38.5,18.7
"Il6_Il6st",0.254279906025497,0,0.995,"DAM-C","Fibroblast","3dpi","Il6","Il6st",0.0011115266527503,0.507448285398243,0.003,0.551,"DAM-C_Fibroblast","Il6_Il6st",22.6,18.7
"Il6_Il6st",0.348397717670727,0,0.936,"Fibroblast","Fibroblast","3dpi","Il6","Il6st",0.189347149943211,0.507448285398243,0.19,0.551,"Fibroblast_Fibroblast","Il6_Il6st",18.7,18.7
"Il6_Il6st",0.257250084967483,0,0.995,"Astroependymal","Fibroblast","3dpi","Il6","Il6st",0.00705188453672213,0.507448285398243,0.007,0.551,"Astroependymal_Fibroblast","Il6_Il6st",16.2,18.7
"Il6_Il6st",0.255580889923698,0,0.995,"OPC-A","Fibroblast","3dpi","Il6","Il6st",0.00371349444915377,0.507448285398243,0.003,0.551,"OPC-A_Fibroblast","Il6_Il6st",16.6,18.7
"Il6_Il6st",0.253724142699121,0,0.995,"OPC-B","Fibroblast","3dpi","Il6","Il6st",0,0.507448285398243,0,0.551,"OPC-B_Fibroblast","Il6_Il6st",24.1,18.7
"Il6_Il6st",0.131760736655976,0.948,1,"Monocyte","Astroependymal","3dpi","Il6","Il6st",0.00506256446220676,0.258458908849746,0.003,0.28,"Monocyte_Astroependymal","Il6_Il6st",33.2,16.2
"Il6_Il6st",0.12951234971013,0.965,1,"Macrophage-A","Astroependymal","3dpi","Il6","Il6st",0.000565790570513459,0.258458908849746,0.001,0.28,"Macrophage-A_Astroependymal","Il6_Il6st",58.1,16.2
"Il6_Il6st",0.12998826129226,0.957,1,"Macrophage-B","Astroependymal","3dpi","Il6","Il6st",0.00151761373477371,0.258458908849746,0.002,0.28,"Macrophage-B_Astroependymal","Il6_Il6st",51,16.2
"Il6_Il6st",0.136510269341302,0.901,1,"H-Microglia","Astroependymal","3dpi","Il6","Il6st",0.0145616298328591,0.258458908849746,0.014,0.28,"H-Microglia_Astroependymal","Il6_Il6st",20.5,16.2
"Il6_Il6st",0.137971840420667,0.893,1,"DAM-A","Astroependymal","3dpi","Il6","Il6st",0.0174847719915888,0.258458908849746,0.019,0.28,"DAM-A_Astroependymal","Il6_Il6st",28.8,16.2
"Il6_Il6st",0.134630207388001,0.916,1,"DAM-B","Astroependymal","3dpi","Il6","Il6st",0.0108015059262555,0.258458908849746,0.018,0.28,"DAM-B_Astroependymal","Il6_Il6st",38.5,16.2
"Il6_Il6st",0.129785217751248,0.938,1,"DAM-C","Astroependymal","3dpi","Il6","Il6st",0.0011115266527503,0.258458908849746,0.003,0.28,"DAM-C_Astroependymal","Il6_Il6st",22.6,16.2
"Il6_Il6st",0.223903029396478,0.001,1,"Fibroblast","Astroependymal","3dpi","Il6","Il6st",0.189347149943211,0.258458908849746,0.19,0.28,"Fibroblast_Astroependymal","Il6_Il6st",18.7,16.2
"Il6_Il6st",0.132755396693234,0.919,1,"Astroependymal","Astroependymal","3dpi","Il6","Il6st",0.00705188453672213,0.258458908849746,0.007,0.28,"Astroependymal_Astroependymal","Il6_Il6st",16.2,16.2
"Il6_Il6st",0.13108620164945,0.935,1,"OPC-A","Astroependymal","3dpi","Il6","Il6st",0.00371349444915377,0.258458908849746,0.003,0.28,"OPC-A_Astroependymal","Il6_Il6st",16.6,16.2
"Il6_Il6st",0.129229454424873,0.934,1,"OPC-B","Astroependymal","3dpi","Il6","Il6st",0,0.258458908849746,0,0.28,"OPC-B_Astroependymal","Il6_Il6st",24.1,16.2
"Il6_Il6st",0.190395798420644,0.03,1,"Monocyte","Astrocyte","3dpi","Il6","Il6st",0.00506256446220676,0.37572903237908,0.003,0.309,"Monocyte_Astrocyte","Il6_Il6st",33.2,20.7
"Il6_Il6st",0.188147411474797,0.044,1,"Macrophage-A","Astrocyte","3dpi","Il6","Il6st",0.000565790570513459,0.37572903237908,0.001,0.309,"Macrophage-A_Astrocyte","Il6_Il6st",58.1,20.7
"Il6_Il6st",0.188623323056927,0.052,1,"Macrophage-B","Astrocyte","3dpi","Il6","Il6st",0.00151761373477371,0.37572903237908,0.002,0.309,"Macrophage-B_Astrocyte","Il6_Il6st",51,20.7
"Il6_Il6st",0.19514533110597,0.022,1,"H-Microglia","Astrocyte","3dpi","Il6","Il6st",0.0145616298328591,0.37572903237908,0.014,0.309,"H-Microglia_Astrocyte","Il6_Il6st",20.5,20.7
"Il6_Il6st",0.196606902185335,0.014,1,"DAM-A","Astrocyte","3dpi","Il6","Il6st",0.0174847719915888,0.37572903237908,0.019,0.309,"DAM-A_Astrocyte","Il6_Il6st",28.8,20.7
"Il6_Il6st",0.193265269152668,0.027,1,"DAM-B","Astrocyte","3dpi","Il6","Il6st",0.0108015059262555,0.37572903237908,0.018,0.309,"DAM-B_Astrocyte","Il6_Il6st",38.5,20.7
"Il6_Il6st",0.188420279515915,0.077,1,"DAM-C","Astrocyte","3dpi","Il6","Il6st",0.0011115266527503,0.37572903237908,0.003,0.309,"DAM-C_Astrocyte","Il6_Il6st",22.6,20.7
"Il6_Il6st",0.282538091161146,0,0.991,"Fibroblast","Astrocyte","3dpi","Il6","Il6st",0.189347149943211,0.37572903237908,0.19,0.309,"Fibroblast_Astrocyte","Il6_Il6st",18.7,20.7
"Il6_Il6st",0.191390458457901,0.055,1,"Astroependymal","Astrocyte","3dpi","Il6","Il6st",0.00705188453672213,0.37572903237908,0.007,0.309,"Astroependymal_Astrocyte","Il6_Il6st",16.2,20.7
"Il6_Il6st",0.189721263414117,0.055,1,"OPC-A","Astrocyte","3dpi","Il6","Il6st",0.00371349444915377,0.37572903237908,0.003,0.309,"OPC-A_Astrocyte","Il6_Il6st",16.6,20.7
"Il6_Il6st",0.18786451618954,0.0639999999999999,1,"OPC-B","Astrocyte","3dpi","Il6","Il6st",0,0.37572903237908,0,0.309,"OPC-B_Astrocyte","Il6_Il6st",24.1,20.7
"Il6_Il6st",0.0731504277803713,1,1,"Monocyte","OPC-A","3dpi","Il6","Il6st",0.00506256446220676,0.141238291098536,0.003,0.127,"Monocyte_OPC-A","Il6_Il6st",33.2,16.6
"Il6_Il6st",0.0709020408345246,1,1,"Macrophage-A","OPC-A","3dpi","Il6","Il6st",0.000565790570513459,0.141238291098536,0.001,0.127,"Macrophage-A_OPC-A","Il6_Il6st",58.1,16.6
"Il6_Il6st",0.0713779524166548,1,1,"Macrophage-B","OPC-A","3dpi","Il6","Il6st",0.00151761373477371,0.141238291098536,0.002,0.127,"Macrophage-B_OPC-A","Il6_Il6st",51,16.6
"Il6_Il6st",0.0778999604656975,1,1,"H-Microglia","OPC-A","3dpi","Il6","Il6st",0.0145616298328591,0.141238291098536,0.014,0.127,"H-Microglia_OPC-A","Il6_Il6st",20.5,16.6
"Il6_Il6st",0.0793615315450623,1,1,"DAM-A","OPC-A","3dpi","Il6","Il6st",0.0174847719915888,0.141238291098536,0.019,0.127,"DAM-A_OPC-A","Il6_Il6st",28.8,16.6
"Il6_Il6st",0.0760198985123957,1,1,"DAM-B","OPC-A","3dpi","Il6","Il6st",0.0108015059262555,0.141238291098536,0.018,0.127,"DAM-B_OPC-A","Il6_Il6st",38.5,16.6
"Il6_Il6st",0.0711749088756431,1,1,"DAM-C","OPC-A","3dpi","Il6","Il6st",0.0011115266527503,0.141238291098536,0.003,0.127,"DAM-C_OPC-A","Il6_Il6st",22.6,16.6
"Il6_Il6st",0.165292720520873,0.296,1,"Fibroblast","OPC-A","3dpi","Il6","Il6st",0.189347149943211,0.141238291098536,0.19,0.127,"Fibroblast_OPC-A","Il6_Il6st",18.7,16.6
"Il6_Il6st",0.074145087817629,1,1,"Astroependymal","OPC-A","3dpi","Il6","Il6st",0.00705188453672213,0.141238291098536,0.007,0.127,"Astroependymal_OPC-A","Il6_Il6st",16.2,16.6
"Il6_Il6st",0.0724758927738448,1,1,"OPC-A","OPC-A","3dpi","Il6","Il6st",0.00371349444915377,0.141238291098536,0.003,0.127,"OPC-A_OPC-A","Il6_Il6st",16.6,16.6
"Il6_Il6st",0.0706191455492679,1,1,"OPC-B","OPC-A","3dpi","Il6","Il6st",0,0.141238291098536,0,0.127,"OPC-B_OPC-A","Il6_Il6st",24.1,16.6
"Il6_Il6st",0.0716799675974263,1,1,"Monocyte","OPC-B","3dpi","Il6","Il6st",0.00506256446220676,0.138297370732646,0.003,0.214,"Monocyte_OPC-B","Il6_Il6st",33.2,24.1
"Il6_Il6st",0.0694315806515797,1,1,"Macrophage-A","OPC-B","3dpi","Il6","Il6st",0.000565790570513459,0.138297370732646,0.001,0.214,"Macrophage-A_OPC-B","Il6_Il6st",58.1,24.1
"Il6_Il6st",0.0699074922337098,1,1,"Macrophage-B","OPC-B","3dpi","Il6","Il6st",0.00151761373477371,0.138297370732646,0.002,0.214,"Macrophage-B_OPC-B","Il6_Il6st",51,24.1
"Il6_Il6st",0.0764295002827525,1,1,"H-Microglia","OPC-B","3dpi","Il6","Il6st",0.0145616298328591,0.138297370732646,0.014,0.214,"H-Microglia_OPC-B","Il6_Il6st",20.5,24.1
"Il6_Il6st",0.0778910713621173,1,1,"DAM-A","OPC-B","3dpi","Il6","Il6st",0.0174847719915888,0.138297370732646,0.019,0.214,"DAM-A_OPC-B","Il6_Il6st",28.8,24.1
"Il6_Il6st",0.0745494383294507,1,1,"DAM-B","OPC-B","3dpi","Il6","Il6st",0.0108015059262555,0.138297370732646,0.018,0.214,"DAM-B_OPC-B","Il6_Il6st",38.5,24.1
"Il6_Il6st",0.0697044486926981,1,1,"DAM-C","OPC-B","3dpi","Il6","Il6st",0.0011115266527503,0.138297370732646,0.003,0.214,"DAM-C_OPC-B","Il6_Il6st",22.6,24.1
"Il6_Il6st",0.163822260337928,0.34,1,"Fibroblast","OPC-B","3dpi","Il6","Il6st",0.189347149943211,0.138297370732646,0.19,0.214,"Fibroblast_OPC-B","Il6_Il6st",18.7,24.1
"Il6_Il6st",0.072674627634684,1,1,"Astroependymal","OPC-B","3dpi","Il6","Il6st",0.00705188453672213,0.138297370732646,0.007,0.214,"Astroependymal_OPC-B","Il6_Il6st",16.2,24.1
"Il6_Il6st",0.0710054325908998,1,1,"OPC-A","OPC-B","3dpi","Il6","Il6st",0.00371349444915377,0.138297370732646,0.003,0.214,"OPC-A_OPC-B","Il6_Il6st",16.6,24.1
"Il6_Il6st",0.0691486853663229,1,1,"OPC-B","OPC-B","3dpi","Il6","Il6st",0,0.138297370732646,0,0.214,"OPC-B_OPC-B","Il6_Il6st",24.1,24.1
"Il6_Il6st",0.0448747394849765,1,1,"Monocyte","Oligodendrocyte","3dpi","Il6","Il6st",0.00506256446220676,0.0846869145077462,0.003,0.11,"Monocyte_Oligodendrocyte","Il6_Il6st",33.2,24.2
"Il6_Il6st",0.0426263525391298,1,1,"Macrophage-A","Oligodendrocyte","3dpi","Il6","Il6st",0.000565790570513459,0.0846869145077462,0.001,0.11,"Macrophage-A_Oligodendrocyte","Il6_Il6st",58.1,24.2
"Il6_Il6st",0.0431022641212599,1,1,"Macrophage-B","Oligodendrocyte","3dpi","Il6","Il6st",0.00151761373477371,0.0846869145077462,0.002,0.11,"Macrophage-B_Oligodendrocyte","Il6_Il6st",51,24.2
"Il6_Il6st",0.0496242721703026,1,1,"H-Microglia","Oligodendrocyte","3dpi","Il6","Il6st",0.0145616298328591,0.0846869145077462,0.014,0.11,"H-Microglia_Oligodendrocyte","Il6_Il6st",20.5,24.2
"Il6_Il6st",0.0510858432496675,1,1,"DAM-A","Oligodendrocyte","3dpi","Il6","Il6st",0.0174847719915888,0.0846869145077462,0.019,0.11,"DAM-A_Oligodendrocyte","Il6_Il6st",28.8,24.2
"Il6_Il6st",0.0477442102170008,1,1,"DAM-B","Oligodendrocyte","3dpi","Il6","Il6st",0.0108015059262555,0.0846869145077462,0.018,0.11,"DAM-B_Oligodendrocyte","Il6_Il6st",38.5,24.2
"Il6_Il6st",0.0428992205802482,1,1,"DAM-C","Oligodendrocyte","3dpi","Il6","Il6st",0.0011115266527503,0.0846869145077462,0.003,0.11,"DAM-C_Oligodendrocyte","Il6_Il6st",22.6,24.2
"Il6_Il6st",0.137017032225479,0.856,1,"Fibroblast","Oligodendrocyte","3dpi","Il6","Il6st",0.189347149943211,0.0846869145077462,0.19,0.11,"Fibroblast_Oligodendrocyte","Il6_Il6st",18.7,24.2
"Il6_Il6st",0.0458693995222341,1,1,"Astroependymal","Oligodendrocyte","3dpi","Il6","Il6st",0.00705188453672213,0.0846869145077462,0.007,0.11,"Astroependymal_Oligodendrocyte","Il6_Il6st",16.2,24.2
"Il6_Il6st",0.04420020447845,1,1,"OPC-A","Oligodendrocyte","3dpi","Il6","Il6st",0.00371349444915377,0.0846869145077462,0.003,0.11,"OPC-A_Oligodendrocyte","Il6_Il6st",16.6,24.2
"Il6_Il6st",0.0423434572538731,1,1,"OPC-B","Oligodendrocyte","3dpi","Il6","Il6st",0,0.0846869145077462,0,0.11,"OPC-B_Oligodendrocyte","Il6_Il6st",24.1,24.2
"Il6_Il6st",0.159996698923622,0.442,1,"Monocyte","Pericyte","7dpi","Il6","Il6st",0.0243899233971689,0.295603474450074,0.016,0.157,"Monocyte_Pericyte","Il6_Il6st",8.5,11
"Il6_Il6st",0.148529225987315,0.567,1,"Macrophage-A","Pericyte","7dpi","Il6","Il6st",0.001454977524556,0.295603474450074,0.002,0.157,"Macrophage-A_Pericyte","Il6_Il6st",19.5,11
"Il6_Il6st",0.148206696938972,0.567,1,"Macrophage-B","Pericyte","7dpi","Il6","Il6st",0.000809919427868759,0.295603474450074,0.001,0.157,"Macrophage-B_Pericyte","Il6_Il6st",47.3,11
"Il6_Il6st",0.158173770509385,0.436,1,"H-Microglia","Pericyte","7dpi","Il6","Il6st",0.020744066568696,0.295603474450074,0.015,0.157,"H-Microglia_Pericyte","Il6_Il6st",33.7,11
"Il6_Il6st",0.156200495900417,0.511,1,"DAM-A","Pericyte","7dpi","Il6","Il6st",0.016797517350759,0.295603474450074,0.014,0.157,"DAM-A_Pericyte","Il6_Il6st",40.7,11
"Il6_Il6st",0.153755354146738,0.489,1,"DAM-B","Pericyte","7dpi","Il6","Il6st",0.0119072338434015,0.295603474450074,0.018,0.157,"DAM-B_Pericyte","Il6_Il6st",15.2,11
"Il6_Il6st",0.149125576483388,0.575,1,"DAM-C","Pericyte","7dpi","Il6","Il6st",0.00264767851670112,0.295603474450074,0.004,0.157,"DAM-C_Pericyte","Il6_Il6st",34.2,11
"Il6_Il6st",0.203601600065619,0.096,1,"Fibroblast","Pericyte","7dpi","Il6","Il6st",0.111599725681164,0.295603474450074,0.113,0.157,"Fibroblast_Pericyte","Il6_Il6st",34.5,11
"Il6_Il6st",0.177541199701711,0.278,1,"Astroependymal","Pericyte","7dpi","Il6","Il6st",0.0594789249533484,0.295603474450074,0.059,0.157,"Astroependymal_Pericyte","Il6_Il6st",3.1,11
"Il6_Il6st",0.147801737225037,0.57,1,"OPC-A","Pericyte","7dpi","Il6","Il6st",0,0.295603474450074,0,0.157,"OPC-A_Pericyte","Il6_Il6st",18.2,11
"Il6_Il6st",0.147801737225037,0.525,1,"OPC-B","Pericyte","7dpi","Il6","Il6st",0,0.295603474450074,0,0.157,"OPC-B_Pericyte","Il6_Il6st",5.8,11
"Il6_Il6st",0.225411201871336,0,1,"Monocyte","Fibroblast","7dpi","Il6","Il6st",0.0243899233971689,0.426432480345503,0.016,0.426,"Monocyte_Fibroblast","Il6_Il6st",8.5,34.5
"Il6_Il6st",0.21394372893503,0,1,"Macrophage-A","Fibroblast","7dpi","Il6","Il6st",0.001454977524556,0.426432480345503,0.002,0.426,"Macrophage-A_Fibroblast","Il6_Il6st",19.5,34.5
"Il6_Il6st",0.213621199886686,0,1,"Macrophage-B","Fibroblast","7dpi","Il6","Il6st",0.000809919427868759,0.426432480345503,0.001,0.426,"Macrophage-B_Fibroblast","Il6_Il6st",47.3,34.5
"Il6_Il6st",0.2235882734571,0,1,"H-Microglia","Fibroblast","7dpi","Il6","Il6st",0.020744066568696,0.426432480345503,0.015,0.426,"H-Microglia_Fibroblast","Il6_Il6st",33.7,34.5
"Il6_Il6st",0.221614998848131,0,1,"DAM-A","Fibroblast","7dpi","Il6","Il6st",0.016797517350759,0.426432480345503,0.014,0.426,"DAM-A_Fibroblast","Il6_Il6st",40.7,34.5
"Il6_Il6st",0.219169857094452,0,1,"DAM-B","Fibroblast","7dpi","Il6","Il6st",0.0119072338434015,0.426432480345503,0.018,0.426,"DAM-B_Fibroblast","Il6_Il6st",15.2,34.5
"Il6_Il6st",0.214540079431102,0.001,1,"DAM-C","Fibroblast","7dpi","Il6","Il6st",0.00264767851670112,0.426432480345503,0.004,0.426,"DAM-C_Fibroblast","Il6_Il6st",34.2,34.5
