"Pair_name"	"Score"	"pval"	"adj_pval"	"Ligand_cell"	"Receptor_cell"	"split_by"	"Ligand"	"Receptor"	"Ligand_avgExp"	"Receptor_avgExp"	"Ligand_pct"	"Receptor_pct"	"Cell_pair"	"LR_pair"	"Ligand_cell_pct"	"Receptor_cell_pct"
"56"	"Adam12_Sdc4"	1.44725547662134	0	0	"Macrophage-A"	"Astrocyte"	"1dpi"	"Adam12"	"Sdc4"	0	2.89451095324269	"0.000"	"0.975"	"Macrophage-A_Astrocyte"	"Adam12_Sdc4"	22.5	55.8
"57"	"Adam12_Sdc4"	0.422519345649484	0	0.154	"Macrophage-B"	"Fibroblast"	"3dpi"	"Adam12"	"Sdc4"	0.00122196108880609	0.843816730210162	"0.002"	"0.696"	"Macrophage-B_Fibroblast"	"Adam12_Sdc4"	51	18.7
"58"	"Adam12_Sdc4"	0.422792721722908	0	0.153	"Macrophage-A"	"Fibroblast"	"3dpi"	"Adam12"	"Sdc4"	0.00176871323565416	0.843816730210162	"0.003"	"0.696"	"Macrophage-A_Fibroblast"	"Adam12_Sdc4"	58.1	18.7
"59"	"Adam12_Sdc4"	0.953537417661252	0	0.005	"Macrophage-B"	"Astrocyte"	"3dpi"	"Adam12"	"Sdc4"	0.00122196108880609	1.9058528742337	"0.002"	"0.897"	"Macrophage-B_Astrocyte"	"Adam12_Sdc4"	51	20.7
"60"	"Adam12_Sdc4"	0.953810793734676	0	0.005	"Macrophage-A"	"Astrocyte"	"3dpi"	"Adam12"	"Sdc4"	0.00176871323565416	1.9058528742337	"0.003"	"0.897"	"Macrophage-A_Astrocyte"	"Adam12_Sdc4"	58.1	20.7
"61"	"Adam12_Sdc4"	0.256575728995903	0.96	1	"Macrophage-B"	"Fibroblast"	"7dpi"	"Adam12"	"Sdc4"	0.00236459736499371	0.510786860626813	"0.004"	"0.495"	"Macrophage-B_Fibroblast"	"Adam12_Sdc4"	47.3	34.5
"62"	"Adam12_Sdc4"	0.256230840775764	0.96	1	"Macrophage-A"	"Fibroblast"	"7dpi"	"Adam12"	"Sdc4"	0.00167482092471578	0.510786860626813	"0.003"	"0.495"	"Macrophage-A_Fibroblast"	"Adam12_Sdc4"	19.5	34.5
"63"	"Adam12_Sdc4"	0.988101597935125	0	0.003	"Macrophage-B"	"Astrocyte"	"7dpi"	"Adam12"	"Sdc4"	0.00236459736499371	1.97383859850526	"0.004"	"0.969"	"Macrophage-B_Astrocyte"	"Adam12_Sdc4"	47.3	12.3
"64"	"Adam12_Sdc4"	0.987756709714986	0	0.003	"Macrophage-A"	"Astrocyte"	"7dpi"	"Adam12"	"Sdc4"	0.00167482092471578	1.97383859850526	"0.003"	"0.969"	"Macrophage-A_Astrocyte"	"Adam12_Sdc4"	19.5	12.3
"65"	"Adam15_Itga5"	0.185452029253479	0.775	1	"Macrophage-B"	"Fibroblast"	"Uninjured"	"Adam15"	"Itga5"	0.28836504885685	0.0825390096501072	"0.333"	"0.053"	"Macrophage-B_Fibroblast"	"Adam15_Itga5"	0.1	6.8
